"scenario";"coef";"true";"avg";"bias";"empSE";"MSE";"coverage";"bias.elim.coverage"
1;"beta1";-0,6;-0,575081020169167;0,0249189798308326;0,151375544141246;0,0234209381430474;0,745;0,76
1;"beta2";0,8;0,773004414871993;-0,0269955851280067;0,0739260696870673;0,0061665000768837;0,77;0,785
1;"gamma1";-0,8;-0,910492021381286;-0,110492021381286;0,208892054228217;0,0556261976570083;0,76;0,79
1;"gamma2";0,5;0,705077178335808;0,205077178335808;0,115656404135258;0,0553661708725873;0,275;0,79
2;"beta1";-0,6;-0,610493278459866;-0,0104932784598663;0,15460968740575;0,0238947435553415;0,715;0,715
2;"beta2";0,8;0,776785080688467;-0,023214919311533;0,0787373412355042;0,00670750353895303;0,695;0,74
2;"gamma1";-0,8;-0,925231580335632;-0,125231580335632;0,214851498904417;0,0616133094619271;0,75;0,8
2;"gamma2";0,5;0,724793185425687;0,224793185425687;0,108651076249275;0,0622780073021023;0,22;0,84
3;"beta1";-0,6;-0,645426962725955;-0,0454269627259549;0,109968953055561;0,0140963137254609;0,915;0,91
3;"beta2";0,8;0,826813709189173;0,0268137091891726;0,0532784742217616;0,00354337783680344;0,93;0,94
3;"gamma1";-0,8;-1,026181493015;-0,226181493015003;0,181701946109073;0,084008587016221;0,61;0,865
3;"gamma2";0,5;0,778532606466761;0,278532606466761;0,0990870917548282;0,0873495733588353;0,07;0,875
4;"beta1";-0,6;-0,599151381096893;0,000848618903106856;0,0960313905804515;0,00917663799097387;0,915;0,915
4;"beta2";0,8;0,8014650254158;0,00146502541580002;0,0553105101415921;0,00304610256893149;0,905;0,9
4;"gamma1";-0,8;-0,902561934560203;-0,102561934560203;0,159068594426603;0,0356952540649222;0,845;0,91
4;"gamma2";0,5;0,705763235756039;0,205763235756039;0,0999521945262605;0,0522789981734577;0,255;0,835
5;"beta1";-0,6;-0,604693655467599;-0,0046936554675993;0,109844252785209;0,0120274614722398;0,895;0,895
5;"beta2";0,8;0,795066718839936;-0,00493328116006405;0,0577710882188548;0,003345148403825;0,905;0,9
5;"gamma1";-0,8;-0,948781964458907;-0,148781964458907;0,167168750003591;0,0499417369711258;0,81;0,895
5;"gamma2";0,5;0,718406023246881;0,218406023246881;0,107191432558194;0,0591337441883258;0,245;0,815
6;"beta1";-0,6;-0,575847000959774;0,0241529990402259;0,123543153752272;0,0157699636474993;0,83;0,805
6;"beta2";0,8;0,768556343325199;-0,0314436566748008;0,0591819441529265;0,00447369354623425;0,82;0,875
6;"gamma1";-0,8;-0,887125369473229;-0,0871253694732293;0,181086838406954;0,0402193108348518;0,805;0,875
6;"gamma2";0,5;0,692924332349518;0,192924332349518;0,107873872583045;0,0487983865366401;0,365;0,79
7;"beta1";-0,6;-0,601833637609425;-0,00183363760942534;0,0744050762907716;0,00551179702782907;0,93;0,935
7;"beta2";0,8;0,803254070842279;0,00325407084227871;0,0449821969704418;0,00202387003111275;0,9;0,89
7;"gamma1";-0,8;-0,847040600135619;-0,0470406001356191;0,195986130574196;0,040431328621678;0,845;0,845
7;"gamma2";0,5;0,705138899207793;0,205138899207794;0,147220534677002;0,0636474843696146;0,385;0,64
8;"beta1";-0,6;-0,610164602755418;-0,0101646027554184;0,0642291523375003;0,0042080762391193;0,945;0,95
8;"beta2";0,8;0,820494571479154;0,0204945714791537;0,041263731124478;0,00211420948889579;0,88;0,935
8;"gamma1";-0,8;-0,701964795057701;0,0980352049422989;0,168760919188885;0,0379487480143285;0,805;0,865
8;"gamma2";0,5;0,643598130492357;0,143598130492357;0,108981735166574;0,0324380565878178;0,55;0,8
9;"beta1";-0,6;-0,554944107824346;0,0450558921756538;0,162813159703894;0,028405617767646;0,625;0,635
9;"beta2";0,8;0,712058069274897;-0,0879419307251029;0,133581561552836;0,0254885965986184;0,42;0,325
9;"gamma1";-0,8;-0,991975245697683;-0,191975245697683;0,202321418847319;0,0775837817024561;0,655;0,825
9;"gamma2";0,5;0,743703061941352;0,243703061941352;0,145971194899318;0,0805922341912237;0,215;0,67
